element_type,osmid,highway,geometry,old_name,disused:railway,crossing:barrier,railway,public_transport,tram,crossing,barrier,light_rail,name,network,operator,station,wikidata,ref,subway,attribution,network:wikidata,train,wheelchair,massgis:geom_id,source,access,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,air_conditioning,baby_feeding,bicycle,emergency_telephone_code,level,lit,parking,start_date,supervised,tracks,website,wikipedia,network:guid,network:short,network:wikipedia,operator:wikidata,gtfs:stop_id,check_date,opening_date,alt_name,ele,gnis:feature_id,wikimedia_commons,url,wheelchair:description,bus,bicycle_parking,contact:twitter,covered,fee,foot,internet_access,location,motor_vehicle,phone,description,indoor,stroller,check_date:crossing:barrier,fixme,architect,blind,colour,elevator,opening_hours,operator:type,platforms,smoking,surface,bench,bin,line,shelter,tactile_paving,railway:ref,material,iata,local_ref,name:Amtrak,name:MBTA,railway:ref:Amtrak,operator:short,railway:position,railway:signal:direction,railway:signal:position,direction,railway:derail,crossing:bell,crossing:light,locked,railway:signal:main,railway:signal:speed_limit,railway:signal:speed_limit:speed,automatic_door,door,oneway,entrance,railway:local_operated,railway:switch,railway:switch:configuration,railway:switch:movable_frog,railway:turnout_side,addr:city_parent,addr:country,addr:county,fare_zone,addr:neighbourhood,addr:street_1,amenity,lockable,exit,man_made,layer,tunnel,heritage:website,internet,phone:elevator,departures_board,historic,traffic_signals,contact:website,automated,note,seasonal,communication,speaker,tactile_writing:braille:en,emergency,access:conditional,traffic_signals:sound,button_operated,communication:radio,height,width,support,access:disabled,lanes,nodes,condition,massgis:way_id,maxspeed,railway_name,hgv,massgis:ref,cycleway:both,lane_markings,electrified,frequency,gauge,old_railway_operator,owner,ownership,voltage,railway:preferred_direction,incline,cutting,service,passenger,railway:track_ref,usage,highspeed,old_name:1970,railway:atc,railway:ptc,source:old_name:1970,bridge,building,bridge:movable,railway:traffic_mode,railway:bidirectional,change_date:first,change_date:fourth,change_date:second,change_date:third,name:original,operator:fourth,operator:freight,operator:original,operator:passenger,operator:second,operator:third,ford,maxheight,tracktype,note:old_railway_operator,abandoned:railway,railway:cbtc,building:levels,area,lanes:backward,lanes:forward,building:material,toilets,platform:type,bridge:structure,bridge:structure:beam,end_date,passenger_information_display,landuse,nohousenumber,roof:levels,roof:shape,horse,waste_basket,proposed:railway,turn:lanes:backward
way,534629565,,"LINESTRING (-71.1224244 42.3418658, -71.1226879 42.3417998, -71.1229655 42.3417343, -71.1230636 42.3417113, -71.1231995 42.3416809, -71.1242608 42.3414466, -71.124479 42.3413969, -71.1246774 42.3413523, -71.1249242 42.3412913, -71.1251307 42.3412398, -71.1253607 42.3411788, -71.1255948 42.3411139, -71.1257255 42.3410757, -71.1259294 42.3410177, -71.1261956 42.340932, -71.1264517 42.3408428, -71.1266697 42.3407586, -71.1267511 42.3407272, -71.1271256 42.3405816, -71.1274931 42.3404388, -71.1276802 42.3403754, -71.1279189 42.3402956, -71.1282153 42.3402074, -71.1284178 42.3401504, -71.1286601 42.3400833, -71.1288416 42.3400334, -71.1290159 42.3399868, -71.1290886 42.3399704, -71.1292365 42.3399387, -71.1294987 42.3398896, -71.1297019 42.3398554, -71.1299802 42.3398108, -71.1302759 42.3397682, -71.1305159 42.339739, -71.1307587 42.3397127, -71.1309598 42.3396944, -71.131065 42.3396862, -71.1311952 42.339676, -71.1314299 42.3396631, -71.1316639 42.3396522, -71.1318798 42.3396463, -71.132083 42.3396448, -71.133227 42.3396507, -71.1334597 42.3396527, -71.1336357 42.3396498, -71.1337547 42.3396473, -71.1338868 42.3396408, -71.1340726 42.3396284, -71.1342853 42.3396071, -71.1343825 42.3395947, -71.1344916 42.3395789, -71.1346693 42.3395511, -71.1348142 42.3395253, -71.1349677 42.3394921, -71.1350985 42.3394539, -71.1351727 42.3394291, -71.1352596 42.3394017, -71.1353662 42.3393585, -71.1354791 42.3393136, -71.1355773 42.339275, -71.1357134 42.3392229, -71.1358374 42.3391858, -71.1360359 42.3391347, -71.1373086 42.3388234, -71.1373774 42.3388053, -71.1380422 42.3386415, -71.138468 42.3385414, -71.1388113 42.3384569, -71.1388706 42.3384433, -71.1391692 42.3383679, -71.1395959 42.3382658, -71.139954 42.3381781, -71.1407439 42.3379997, -71.1410194 42.3379394, -71.1417931 42.3377773, -71.1418656 42.3377629, -71.1419722 42.3377418, -71.1420969 42.3377162, -71.1450382 42.3371137, -71.14516 42.337089, -71.1456328 42.3369932, -71.1471089 42.3366724, -71.1472001 42.3366521, -71.1482041 42.3364282, -71.148594 42.336338, -71.1486646 42.3363216, -71.1492738 42.3361815)",,,,light_rail,,,,,,Green Line (C),,Massachusetts Bay Transportation Authority,,,,,Office of Geographic and Environmental Information (MassGIS),,,,11,massgis_import_v0.1_20071013192438,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184538692, 5184538691, 5184538690, 5184538689, 5184538688, 5184538687, 5184538686, 5184538685, 5184538684, 5184538683, 5184538682, 5184538681, 5184538680, 5184538679, 5184538678, 5184538677, 11035138828, 5184538676, 5184538675, 5184538674, 5184538673, 5184538672, 5184538671, 5184538670, 5184538669, 5184538668, 5184538667, 1399777044, 5184538666, 5184538665, 5184538664, 5184538663, 5184538662, 5184538661, 5184538660, 5184538659, 8812306957, 5184538658, 5184538657, 5184538656, 5184538655, 5184538654, 5184538653, 5184538652, 5184538651, 5184538650, 5184538649, 5184538648, 5184538647, 5184538646, 5184538645, 5184538644, 5184538643, 5184538642, 5184538641, 1399797961, 5184538640, 5184538639, 11040131318, 5184538637, 5184538636, 5184538635, 5184538634, 5184538633, 9661173407, 5184538632, 5184538631, 1399796411, 5184538630, 5184538629, 5184538628, 5184538627, 5184538626, 5184489183, 1399780477, 5184489182, 5184489146, 5184489180, 5184489145, 5184489163, 5184489144, 5184489139, 9661173439, 5184489143, 5184489130, 5184489136, 6047233707]",,,,,,,,,contact_line,0,1435,,Massachusetts Bay Transportation Authority,state,600,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534629566,,"LINESTRING (-71.1494403 42.336146, -71.1493799 42.336153, -71.149357 42.3361549, -71.1493331 42.3361569, -71.14929 42.3361591, -71.1492385 42.3361644, -71.1491992 42.3361699)",,,,light_rail,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184489129, 6047233713, 7771379407, 6047233703, 6047233714, 6047233708, 5184489131]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660570,,"LINESTRING (-71.0644212 42.2991527, -71.0647565 42.2989285, -71.0649885 42.2987718, -71.0651951 42.2986161, -71.0653332 42.2985, -71.0654526 42.298387, -71.0655693 42.298259, -71.0656859 42.298132, -71.0658107 42.2979783, -71.0659086 42.2978424, -71.0660051 42.2977015, -71.0660856 42.2975626, -71.0661446 42.2974545, -71.0661835 42.2973752)",,,,subway,,,,,,Red Line - Ashmont Branch,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184885570, 5184885571, 5184885572, 5184885573, 5184885574, 5184885575, 5184885576, 5184885577, 5184885578, 5184885579, 5184885580, 5184885581, 5184885582, 5184885583]",,,,,,,,,rail,0,1435,,Massachusetts Bay Transportation Authority,state,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660571,,"LINESTRING (-71.0628177 42.2829716, -71.0627317 42.282799, -71.0626376 42.2826442, -71.0619429 42.2816143, -71.0617059 42.2813468)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740422, 5184740432, 5184740423, 5184740424, 5184740421]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660572,,"LINESTRING (-71.0630524 42.2833089, -71.0629216 42.2831676, -71.0627922 42.2830277)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740428, 5333849925, 5184740429]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660573,,"LINESTRING (-71.0628394 42.2830027, -71.0629216 42.2831676, -71.062999 42.2833227)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740430, 5333849925, 5184740431]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660574,,"LINESTRING (-71.0616909 42.2813233, -71.0616468 42.2812449, -71.061627 42.2812022)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[6030395483, 6030395887, 5184740425]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660575,,"LINESTRING (-71.06164 42.2813416, -71.0616004 42.2812812, -71.0614942 42.2811191)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[7770652158, 4958933610, 6030395482]",,,,,,,,,rail,0,1435,,Massachusetts Bay Transportation Authority,state,600,,,,yard,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660576,,"LINESTRING (-71.0614039 42.2809842, -71.061372 42.2809485, -71.0613352 42.280914, -71.0612699 42.2808637, -71.0611578 42.2807443)",,,,light_rail,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740434, 5184740435, 6030272765, 5184740436, 5184740437]",,,,,,,,,,,1435,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660578,,"LINESTRING (-71.0616153 42.2810724, -71.0616185 42.2810296, -71.0616283 42.2809889, -71.0616419 42.2809515, -71.0616626 42.2809156, -71.0616873 42.2808811, -71.0617714 42.2807687, -71.0618331 42.2807082, -71.0618934 42.2806596, -71.0619296 42.2806382, -71.0620973 42.2805365, -71.0622006 42.2804958, -71.0636382 42.2800603, -71.0636986 42.2800335, -71.0637589 42.2799948, -71.0639413 42.2798509, -71.0640017 42.2797953, -71.0640459 42.2797368, -71.0640958 42.2796387)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740523, 5184740426, 6030395894, 5184740441, 4958948978, 5184740442, 5184740443, 5184740444, 5184740445, 5184740446, 5184740459, 5184740460, 5184740461, 5184740462, 5184740463, 5184740464, 5184740465, 5184740466, 5184740467]",,,,,,,,,rail,0,,,Massachusetts Bay Transportation Authority,state,600,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660579,,"LINESTRING (-71.0616873 42.2808811, -71.0617232 42.2808462, -71.0618262 42.2807717, -71.0619659 42.2806824, -71.0620731 42.2806308, -71.0635671 42.2801823, -71.0636999 42.2801386, -71.0637857 42.28009, -71.0638528 42.2800434, -71.063958 42.2799332, -71.0640137 42.2798678, -71.0640713 42.2797563)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740442, 4958948975, 4958948963, 5184740453, 5184740454, 5184740455, 5184740456, 5184740457, 5184740458, 5184740450, 5184740451, 5184740452]",,,,,,,,,rail,0,1435,,Massachusetts Bay Transportation Authority,state,600,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660581,,"LINESTRING (-71.0616762 42.2806606, -71.0617432 42.2806, -71.0618197 42.2805474, -71.0620182 42.2804254, -71.0621442 42.2803688, -71.0638287 42.2798628)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740469, 5184740470, 5184740471, 5184740475, 5184740476, 5184740477]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660583,,"LINESTRING (-71.0639856 42.2797278, -71.0622153 42.280269, -71.0620745 42.2803226, -71.0619203 42.2804125, -71.0618412 42.2804641, -71.0617808 42.2805177, -71.0616762 42.2806606, -71.0616453 42.2807062, -71.061607 42.2807943)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740485, 5184740484, 5184740483, 5184740480, 5184740482, 5184740481, 5184740469, 5184740468, 4958948430]",,,,,,,,,rail,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660586,,"LINESTRING (-71.0617178 42.280466, -71.0617768 42.2804065, -71.0618543 42.2803516, -71.0620222 42.2802507, -71.0621442 42.2802001, -71.0640164 42.2796315)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740490, 5184740489, 5184740488, 5184740492, 5184740493, 5184740494]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660588,,"LINESTRING (-71.0616481 42.2805952, -71.0616801 42.2805269, -71.0617178 42.280466, -71.0617533 42.280405, -71.0618023 42.280344, -71.0618774 42.2802725, -71.0619578 42.2802189, -71.0621147 42.2801267, -71.06221 42.280085, -71.0637844 42.2796087)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740491, 7770652157, 5184740490, 5184740500, 5184740499, 5184740498, 5184740497, 5184740501, 5184740502, 5184740503]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660589,,"LINESTRING (-71.0637482 42.2795293, -71.0621456 42.2800195, -71.0620678 42.2800532, -71.0619082 42.2801495, -71.061813 42.280217, -71.0617647 42.2802676, -71.0616939 42.2803999)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740512, 5184740511, 5184740510, 5184740506, 5184740507, 5184740508, 5184740509]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660592,,"LINESTRING (-71.0617647 42.2802676, -71.061876 42.2801187, -71.0619283 42.2800691, -71.0619981 42.2800274, -71.0621536 42.2799332, -71.0622569 42.2798865, -71.063712 42.279446)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740508, 5184740517, 5184740516, 5184740515, 5184740519, 5184740520, 5184740521]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660594,,"LINESTRING (-71.0616013 42.2810778, -71.0615923 42.2809896, -71.0615892 42.280929, -71.0615912 42.2808661)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5184740524, 6030395484, 5184740439, 4958933604]",,,,,,,,,,,,,Massachusetts Bay Transportation Authority,state,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534660596,,"LINESTRING (-71.0615465 42.2810989, -71.0615498 42.2810546, -71.0615582 42.281011, -71.0615912 42.2808661, -71.061607 42.2807943, -71.0616211 42.2807138, -71.0616481 42.2805952, -71.0616939 42.2803999, -71.0617516 42.2801394, -71.0617947 42.2799499, -71.0618157 42.2798573, -71.0618301 42.2798083, -71.0618472 42.2797663, -71.0618728 42.2797195, -71.0619052 42.2796753, -71.0619455 42.2796356, -71.0620581 42.2795364, -71.0620959 42.2795076, -71.0621399 42.2794799, -71.0621882 42.2794551, -71.0622512 42.2794312, -71.0623263 42.2794074, -71.0633697 42.2790909, -71.0634207 42.279078, -71.0634824 42.2790691, -71.0635535 42.2790641, -71.0636165 42.2790651, -71.0636929 42.279074, -71.0637627 42.2790889, -71.0638311 42.2791127, -71.0638954 42.2791425, -71.0639544 42.2791782, -71.064 42.2792179, -71.0640456 42.2792675, -71.0640805 42.2793132, -71.0641046 42.2793568, -71.0641194 42.2794104, -71.0641248 42.279462, -71.0641207 42.2795195, -71.0640958 42.2796387, -71.0640713 42.2797563, -71.0640497 42.2798599, -71.0640295 42.2799184, -71.0640054 42.279967, -71.0639705 42.2800147, -71.0639239 42.2800607, -71.063878 42.280097, -71.063827 42.2801288, -71.0637734 42.2801566, -71.063705 42.2801804, -71.062417 42.2805687)",,,,subway,,,,,,,,Massachusetts Bay Transportation Authority,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6030395890, 6030395889, 4958933614, 4958933604, 4958948430, 4958948977, 5184740491, 5184740509, 5184740518, 5184740522, 4958948427, 4958948432, 4958945218, 4958948429, 4958948434, 4958948431, 4958945215, 4958945214, 4958945216, 4958948425, 4958948424, 4958948428, 4958948423, 4958948422, 4958945220, 4958945213, 4958948426, 4958948433, 4958945219, 4958948421, 4958945217, 4958948971, 4958948979, 4958948976, 4958948956, 4958948962, 4958948981, 4958948973, 4958948969, 5184740467, 5184740452, 4958948967, 4958948959, 4958948958, 4958948961, 4958948966, 4958948972, 4958948968, 4958948964, 4958948965, 9062423331]",,,,,,,,,rail,0,1435,,Massachusetts Bay Transportation Authority,state,600,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,534666390,,"LINESTRING (-71.0631216 42.283665, -71.0632799 42.2838019, -71.0633121 42.2838228, -71.0633469 42.2838367, -71.0633898 42.2838496, -71.0634363 42.2838539, -71.0634837 42.2838541, -71.0635305 42.2838473)",Ashmont–Mattapan High Speed Line,,,light_rail,,,,,,Mattapan Trolley,,Massachusetts Bay Transportation Authority,,,,,Office of Geographic and Environmental Information (MassGIS),,,,77,massgis_import_v0.1_20071013192438,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[4958969170, 4958972685, 4958972683, 4958972691, 4958972693, 4958972706, 4958972714, 4958972707]",,,30 mph,,,,,,contact_line,0,1435,NYNH&H,Massachusetts Bay Transportation Authority,state,600,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,sto,,,,,,,,,,,,,,,,,,,
way,534666396,,"POLYGON ((-71.0630074 42.2835911, -71.0629872 42.2836047, -71.0629641 42.2836197, -71.0631747 42.2837949, -71.0631859 42.2837876, -71.063204 42.2837762, -71.0632181 42.2837664, -71.0630074 42.2835911))",,,,platform,platform,,,,yes,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[5184769919, 7828531374, 5184769920, 5184774221, 7770652159, 7828531370, 5184774222, 5184769919]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
way,534666398,,"POLYGON ((-71.0623918 42.2725349, -71.0627385 42.2723012, -71.0627103 42.2722749, -71.0625124 42.2724091, -71.062363 42.2725105, -71.0623918 42.2725349))",,,,platform,platform,,,,yes,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,realtime,,,,,,,,,,,,,,,,,,,,"[5184774223, 5184774224, 5184774225, 7677994862, 5184774226, 5184774223]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
way,534666418,,"LINESTRING (-71.0900236 42.2679488, -71.0902452 42.2679357, -71.0903795 42.2679262, -71.0905073 42.2679162, -71.0906158 42.2679049, -71.0907201 42.2678923, -71.0908284 42.2678787, -71.0909276 42.2678647, -71.0910279 42.2678485, -71.0911349 42.2678295, -71.0914948 42.267766, -71.0924222 42.2675988, -71.0925539 42.2675751)",Ashmont–Mattapan High Speed Line,,,light_rail,,,,,,Mattapan Trolley,,Massachusetts Bay Transportation Authority,,,,,Office of Geographic and Environmental Information (MassGIS),,,,77,massgis_import_v0.1_20071013192438,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[69488150, 6182405897, 1247870197, 6182405903, 1247870175, 6182405910, 1247870196, 1247870173, 6182405899, 1247870191, 6075227478, 11149193056, 5568771790]",,,30 mph,,,,,,contact_line,0,1435,NYNH&H,Massachusetts Bay Transportation Authority,state,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sto,,,,,,,,,,,,,,,,,,,
way,534666421,,"LINESTRING (-71.0900202 42.2679128, -71.0897405 42.2679277)",Ashmont–Mattapan High Speed Line,,,light_rail,,,,,,Mattapan Trolley,,Massachusetts Bay Transportation Authority,,,,,Office of Geographic and Environmental Information (MassGIS),,,,77,massgis_import_v0.1_20071013192438,,,,,,,,,,,,,,,,,,,,,,Q171985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"[5184774272, 5184774273]",,,30 mph,,,,,,contact_line,0,1435,NYNH&H,Massachusetts Bay Transportation Authority,state,600,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,sto,,,,,,,,,,,,,,,,,,,
